"Date Printed: Sunday, February 9, 2020 10:06:45 PM"
Title: HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | 13-24 | 25-34 | 35-44 | 45-54 | 55+ | All transmission categories
Footnote(s): Prevalence: Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address.
Diagnosis: HIV data for the year 2018 are preliminary and based on 6 months reporting delay.
Death: Death data based on residence at death.
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2012","Mississippi","28","55+","All races/ethnicities","Both sexes","All transmission categories","47",6.1,"766,683"
"HIV diagnoses","2012","Mississippi","28","45-54","All races/ethnicities","Both sexes","All transmission categories","60",14.9,"403,147"
"HIV diagnoses","2012","Mississippi","28","35-44","All races/ethnicities","Both sexes","All transmission categories","70",18.9,"370,583"
"HIV diagnoses","2012","Mississippi","28","25-34","All races/ethnicities","Both sexes","All transmission categories","121",31.1,"389,411"
"HIV diagnoses","2012","Mississippi","28","13-24","All races/ethnicities","Both sexes","All transmission categories","145",27.9,"519,238"
"HIV diagnoses","2011","Mississippi","28","55+","All races/ethnicities","Both sexes","All transmission categories","51",6.8,"749,462"
"HIV diagnoses","2011","Mississippi","28","45-54","All races/ethnicities","Both sexes","All transmission categories","83",20.2,"410,845"
"HIV diagnoses","2011","Mississippi","28","35-44","All races/ethnicities","Both sexes","All transmission categories","94",25.3,"371,295"
"HIV diagnoses","2011","Mississippi","28","25-34","All races/ethnicities","Both sexes","All transmission categories","142",36.4,"389,900"
"HIV diagnoses","2011","Mississippi","28","13-24","All races/ethnicities","Both sexes","All transmission categories","155",29.9,"518,364"
"HIV diagnoses","2010","Mississippi","28","55+","All races/ethnicities","Both sexes","All transmission categories","33",4.5,"732,107"
"HIV diagnoses","2010","Mississippi","28","45-54","All races/ethnicities","Both sexes","All transmission categories","75",18,"416,307"
"HIV diagnoses","2010","Mississippi","28","35-44","All races/ethnicities","Both sexes","All transmission categories","99",26.4,"374,485"
"HIV diagnoses","2010","Mississippi","28","25-34","All races/ethnicities","Both sexes","All transmission categories","121",31.2,"388,300"
"HIV diagnoses","2010","Mississippi","28","13-24","All races/ethnicities","Both sexes","All transmission categories","124",23.9,"517,960"
"HIV diagnoses","2009","Mississippi","28","55+","All races/ethnicities","Both sexes","All transmission categories","38",5.4,"702,336"
"HIV diagnoses","2009","Mississippi","28","45-54","All races/ethnicities","Both sexes","All transmission categories","86",21.2,"406,404"
"HIV diagnoses","2009","Mississippi","28","35-44","All races/ethnicities","Both sexes","All transmission categories","102",27.7,"368,622"
"HIV diagnoses","2009","Mississippi","28","25-34","All races/ethnicities","Both sexes","All transmission categories","127",32.3,"393,163"
"HIV diagnoses","2009","Mississippi","28","13-24","All races/ethnicities","Both sexes","All transmission categories","144",27.3,"526,762"
"HIV diagnoses","2008","Mississippi","28","55+","All races/ethnicities","Both sexes","All transmission categories","35",5.1,"688,114"
"HIV diagnoses","2008","Mississippi","28","45-54","All races/ethnicities","Both sexes","All transmission categories","101",24.8,"406,698"
"HIV diagnoses","2008","Mississippi","28","35-44","All races/ethnicities","Both sexes","All transmission categories","97",25.8,"376,491"
"HIV diagnoses","2008","Mississippi","28","25-34","All races/ethnicities","Both sexes","All transmission categories","134",34.5,"388,876"
"HIV diagnoses","2008","Mississippi","28","13-24","All races/ethnicities","Both sexes","All transmission categories","150",28.4,"528,906"
"HIV diagnoses","2018","Missouri","29","55+","All races/ethnicities","Both sexes","All transmission categories","39",2.1,"1,863,505"
"HIV diagnoses","2018","Missouri","29","45-54","All races/ethnicities","Both sexes","All transmission categories","56",7.4,"751,688"
"HIV diagnoses","2018","Missouri","29","35-44","All races/ethnicities","Both sexes","All transmission categories","90",12.1,"744,539"
"HIV diagnoses","2018","Missouri","29","25-34","All races/ethnicities","Both sexes","All transmission categories","145",17.6,"823,505"
"HIV diagnoses","2018","Missouri","29","13-24","All races/ethnicities","Both sexes","All transmission categories","116",12.1,"956,501"
"HIV diagnoses","2017","Missouri","29","55+","All races/ethnicities","Both sexes","All transmission categories","49",2.7,"1,830,386"
"HIV diagnoses","2017","Missouri","29","45-54","All races/ethnicities","Both sexes","All transmission categories","56",7.3,"771,031"
"HIV diagnoses","2017","Missouri","29","35-44","All races/ethnicities","Both sexes","All transmission categories","80",10.9,"734,496"
"HIV diagnoses","2017","Missouri","29","25-34","All races/ethnicities","Both sexes","All transmission categories","193",23.5,"820,183"
"HIV diagnoses","2017","Missouri","29","13-24","All races/ethnicities","Both sexes","All transmission categories","126",13.1,"961,796"
"HIV diagnoses","2016","Missouri","29","55+","All races/ethnicities","Both sexes","All transmission categories","33",1.8,"1,794,597"
"HIV diagnoses","2016","Missouri","29","45-54","All races/ethnicities","Both sexes","All transmission categories","93",11.8,"788,461"
"HIV diagnoses","2016","Missouri","29","35-44","All races/ethnicities","Both sexes","All transmission categories","82",11.2,"729,111"
"HIV diagnoses","2016","Missouri","29","25-34","All races/ethnicities","Both sexes","All transmission categories","154",19,"811,307"
"HIV diagnoses","2016","Missouri","29","13-24","All races/ethnicities","Both sexes","All transmission categories","148",15.2,"970,553"
"HIV diagnoses","2015","Missouri","29","55+","All races/ethnicities","Both sexes","All transmission categories","40",2.3,"1,757,674"
"HIV diagnoses","2015","Missouri","29","45-54","All races/ethnicities","Both sexes","All transmission categories","61",7.6,"802,686"
"HIV diagnoses","2015","Missouri","29","35-44","All races/ethnicities","Both sexes","All transmission categories","82",11.2,"730,038"
"HIV diagnoses","2015","Missouri","29","25-34","All races/ethnicities","Both sexes","All transmission categories","146",18.1,"805,050"
"HIV diagnoses","2015","Missouri","29","13-24","All races/ethnicities","Both sexes","All transmission categories","134",13.7,"981,124"
"HIV diagnoses","2014","Missouri","29","55+","All races/ethnicities","Both sexes","All transmission categories","33",1.9,"1,721,172"
"HIV diagnoses","2014","Missouri","29","45-54","All races/ethnicities","Both sexes","All transmission categories","60",7.3,"818,260"
"HIV diagnoses","2014","Missouri","29","35-44","All races/ethnicities","Both sexes","All transmission categories","86",11.8,"729,573"
"HIV diagnoses","2014","Missouri","29","25-34","All races/ethnicities","Both sexes","All transmission categories","150",18.7,"801,533"
"HIV diagnoses","2014","Missouri","29","13-24","All races/ethnicities","Both sexes","All transmission categories","137",13.9,"988,667"
"HIV diagnoses","2013","Missouri","29","55+","All races/ethnicities","Both sexes","All transmission categories","37",2.2,"1,683,971"
"HIV diagnoses","2013","Missouri","29","45-54","All races/ethnicities","Both sexes","All transmission categories","72",8.6,"835,712"
"HIV diagnoses","2013","Missouri","29","35-44","All races/ethnicities","Both sexes","All transmission categories","89",12.2,"730,459"
"HIV diagnoses","2013","Missouri","29","25-34","All races/ethnicities","Both sexes","All transmission categories","131",16.4,"796,550"
"HIV diagnoses","2013","Missouri","29","13-24","All races/ethnicities","Both sexes","All transmission categories","136",13.7,"992,510"
"HIV diagnoses","2012","Missouri","29","55+","All races/ethnicities","Both sexes","All transmission categories","37",2.2,"1,646,096"
"HIV diagnoses","2012","Missouri","29","45-54","All races/ethnicities","Both sexes","All transmission categories","85",9.9,"854,591"
"HIV diagnoses","2012","Missouri","29","35-44","All races/ethnicities","Both sexes","All transmission categories","94",12.8,"731,840"
"HIV diagnoses","2012","Missouri","29","25-34","All races/ethnicities","Both sexes","All transmission categories","160",20.2,"791,757"
"HIV diagnoses","2012","Missouri","29","13-24","All races/ethnicities","Both sexes","All transmission categories","153",15.4,"991,801"
"HIV diagnoses","2011","Missouri","29","55+","All races/ethnicities","Both sexes","All transmission categories","38",2.4,"1,606,376"
"HIV diagnoses","2011","Missouri","29","45-54","All races/ethnicities","Both sexes","All transmission categories","89",10.2,"872,952"
"HIV diagnoses","2011","Missouri","29","35-44","All races/ethnicities","Both sexes","All transmission categories","98",13.3,"736,518"
"HIV diagnoses","2011","Missouri","29","25-34","All races/ethnicities","Both sexes","All transmission categories","152",19.3,"788,059"
"HIV diagnoses","2011","Missouri","29","13-24","All races/ethnicities","Both sexes","All transmission categories","147",14.8,"992,096"
"HIV diagnoses","2010","Missouri","29","55+","All races/ethnicities","Both sexes","All transmission categories","30",1.9,"1,570,527"
"HIV diagnoses","2010","Missouri","29","45-54","All races/ethnicities","Both sexes","All transmission categories","94",10.6,"886,644"
"HIV diagnoses","2010","Missouri","29","35-44","All races/ethnicities","Both sexes","All transmission categories","113",15.1,"746,437"
"HIV diagnoses","2010","Missouri","29","25-34","All races/ethnicities","Both sexes","All transmission categories","167",21.4,"778,695"
"HIV diagnoses","2010","Missouri","29","13-24","All races/ethnicities","Both sexes","All transmission categories","165",16.6,"994,783"
"HIV diagnoses","2009","Missouri","29","55+","All races/ethnicities","Both sexes","All transmission categories","27",1.8,"1,519,453"
"HIV diagnoses","2009","Missouri","29","45-54","All races/ethnicities","Both sexes","All transmission categories","80",9,"889,944"
"HIV diagnoses","2009","Missouri","29","35-44","All races/ethnicities","Both sexes","All transmission categories","121",15.7,"768,661"
"HIV diagnoses","2009","Missouri","29","25-34","All races/ethnicities","Both sexes","All transmission categories","149",19,"785,730"
"HIV diagnoses","2009","Missouri","29","13-24","All races/ethnicities","Both sexes","All transmission categories","143",14.3,"999,149"
"HIV diagnoses","2008","Missouri","29","55+","All races/ethnicities","Both sexes","All transmission categories","27",1.8,"1,487,196"
"HIV diagnoses","2008","Missouri","29","45-54","All races/ethnicities","Both sexes","All transmission categories","89",10.1,"885,417"
"HIV diagnoses","2008","Missouri","29","35-44","All races/ethnicities","Both sexes","All transmission categories","137",17.4,"787,395"
"HIV diagnoses","2008","Missouri","29","25-34","All races/ethnicities","Both sexes","All transmission categories","156",20.2,"771,189"
"HIV diagnoses","2008","Missouri","29","13-24","All races/ethnicities","Both sexes","All transmission categories","135",13.5,"1,003,704"
"HIV diagnoses","2018","Montana","30","55+","All races/ethnicities","Both sexes","All transmission categories","3",0.9,"350,289"
"HIV diagnoses","2018","Montana","30","45-54","All races/ethnicities","Both sexes","All transmission categories","0",0,"120,278"
"HIV diagnoses","2018","Montana","30","35-44","All races/ethnicities","Both sexes","All transmission categories","7",5.5,"126,396"
"HIV diagnoses","2018","Montana","30","25-34","All races/ethnicities","Both sexes","All transmission categories","10",7.3,"137,463"
"HIV diagnoses","2018","Montana","30","13-24","All races/ethnicities","Both sexes","All transmission categories","3",1.9,"162,100"
"HIV diagnoses","2017","Montana","30","55+","All races/ethnicities","Both sexes","All transmission categories","4",1.2,"342,982"
"HIV diagnoses","2017","Montana","30","45-54","All races/ethnicities","Both sexes","All transmission categories","1",0.8,"122,872"
"HIV diagnoses","2017","Montana","30","35-44","All races/ethnicities","Both sexes","All transmission categories","9",7.3,"123,108"
"HIV diagnoses","2017","Montana","30","25-34","All races/ethnicities","Both sexes","All transmission categories","13",9.6,"135,722"
"HIV diagnoses","2017","Montana","30","13-24","All races/ethnicities","Both sexes","All transmission categories","4",2.5,"162,444"
"HIV diagnoses","2016","Montana","30","55+","All races/ethnicities","Both sexes","All transmission categories","1",0.3,"335,167"
"HIV diagnoses","2016","Montana","30","45-54","All races/ethnicities","Both sexes","All transmission categories","6",4.8,"125,391"
"HIV diagnoses","2016","Montana","30","35-44","All races/ethnicities","Both sexes","All transmission categories","2",1.7,"119,626"
"HIV diagnoses","2016","Montana","30","25-34","All races/ethnicities","Both sexes","All transmission categories","10",7.5,"132,914"
"HIV diagnoses","2016","Montana","30","13-24","All races/ethnicities","Both sexes","All transmission categories","1",0.6,"162,606"
"HIV diagnoses","2015","Montana","30","55+","All races/ethnicities","Both sexes","All transmission categories","2",0.6,"327,334"
"HIV diagnoses","2015","Montana","30","45-54","All races/ethnicities","Both sexes","All transmission categories","0",0,"127,946"
"HIV diagnoses","2015","Montana","30","35-44","All races/ethnicities","Both sexes","All transmission categories","4",3.4,"117,725"
"HIV diagnoses","2015","Montana","30","25-34","All races/ethnicities","Both sexes","All transmission categories","5",3.8,"130,967"
"HIV diagnoses","2015","Montana","30","13-24","All races/ethnicities","Both sexes","All transmission categories","7",4.3,"162,630"
"HIV diagnoses","2014","Montana","30","55+","All races/ethnicities","Both sexes","All transmission categories","0",0,"319,799"
"HIV diagnoses","2014","Montana","30","45-54","All races/ethnicities","Both sexes","All transmission categories","2",1.5,"131,092"
"HIV diagnoses","2014","Montana","30","35-44","All races/ethnicities","Both sexes","All transmission categories","4",3.5,"115,896"
"HIV diagnoses","2014","Montana","30","25-34","All races/ethnicities","Both sexes","All transmission categories","6",4.6,"129,404"
"HIV diagnoses","2014","Montana","30","13-24","All races/ethnicities","Both sexes","All transmission categories","2",1.2,"162,783"
"HIV diagnoses","2013","Montana","30","55+","All races/ethnicities","Both sexes","All transmission categories","3",1,"312,075"
"HIV diagnoses","2013","Montana","30","45-54","All races/ethnicities","Both sexes","All transmission categories","4",3,"134,808"
"HIV diagnoses","2013","Montana","30","35-44","All races/ethnicities","Both sexes","All transmission categories","5",4.4,"114,628"
"HIV diagnoses","2013","Montana","30","25-34","All races/ethnicities","Both sexes","All transmission categories","7",5.5,"127,872"
"HIV diagnoses","2013","Montana","30","13-24","All races/ethnicities","Both sexes","All transmission categories","3",1.8,"162,251"
"HIV diagnoses","2012","Montana","30","55+","All races/ethnicities","Both sexes","All transmission categories","0",0,"303,921"
"HIV diagnoses","2012","Montana","30","45-54","All races/ethnicities","Both sexes","All transmission categories","7",5,"139,441"
"HIV diagnoses","2012","Montana","30","35-44","All races/ethnicities","Both sexes","All transmission categories","4",3.5,"113,151"
"HIV diagnoses","2012","Montana","30","25-34","All races/ethnicities","Both sexes","All transmission categories","6",4.8,"125,920"
"HIV diagnoses","2012","Montana","30","13-24","All races/ethnicities","Both sexes","All transmission categories","3",1.9,"160,796"
"HIV diagnoses","2011","Montana","30","55+","All races/ethnicities","Both sexes","All transmission categories","4",1.4,"295,469"
"HIV diagnoses","2011","Montana","30","45-54","All races/ethnicities","Both sexes","All transmission categories","5",3.5,"144,324"
"HIV diagnoses","2011","Montana","30","35-44","All races/ethnicities","Both sexes","All transmission categories","8",7.1,"112,362"
"HIV diagnoses","2011","Montana","30","25-34","All races/ethnicities","Both sexes","All transmission categories","3",2.4,"125,019"
"HIV diagnoses","2011","Montana","30","13-24","All races/ethnicities","Both sexes","All transmission categories","2",1.3,"159,854"
"HIV diagnoses","2010","Montana","30","55+","All races/ethnicities","Both sexes","All transmission categories","0",0,"287,421"
"HIV diagnoses","2010","Montana","30","45-54","All races/ethnicities","Both sexes","All transmission categories","1",0.7,"148,788"
"HIV diagnoses","2010","Montana","30","35-44","All races/ethnicities","Both sexes","All transmission categories","9",8,"112,724"
"HIV diagnoses","2010","Montana","30","25-34","All races/ethnicities","Both sexes","All transmission categories","5",4.1,"123,314"
"HIV diagnoses","2010","Montana","30","13-24","All races/ethnicities","Both sexes","All transmission categories","5",3.1,"158,790"
"HIV diagnoses","2009","Montana","30","55+","All races/ethnicities","Both sexes","All transmission categories","3",1.1,"271,366"
"HIV diagnoses","2009","Montana","30","45-54","All races/ethnicities","Both sexes","All transmission categories","5",3.4,"147,783"
"HIV diagnoses","2009","Montana","30","35-44","All races/ethnicities","Both sexes","All transmission categories","3",2.7,"111,695"
"HIV diagnoses","2009","Montana","30","25-34","All races/ethnicities","Both sexes","All transmission categories","14",11.7,"120,074"
"HIV diagnoses","2009","Montana","30","13-24","All races/ethnicities","Both sexes","All transmission categories","6",3.6,"167,973"
"HIV diagnoses","2008","Montana","30","55+","All races/ethnicities","Both sexes","All transmission categories","1",0.4,"262,939"
"HIV diagnoses","2008","Montana","30","45-54","All races/ethnicities","Both sexes","All transmission categories","7",4.7,"149,483"
"HIV diagnoses","2008","Montana","30","35-44","All races/ethnicities","Both sexes","All transmission categories","6",5.2,"114,493"
"HIV diagnoses","2008","Montana","30","25-34","All races/ethnicities","Both sexes","All transmission categories","8",6.9,"116,016"
"HIV diagnoses","2008","Montana","30","13-24","All races/ethnicities","Both sexes","All transmission categories","0",0,"170,115"
"HIV diagnoses","2018","Nebraska","31","55+","All races/ethnicities","Both sexes","All transmission categories","6",1.1,"546,714"
"HIV diagnoses","2018","Nebraska","31","45-54","All races/ethnicities","Both sexes","All transmission categories","13",5.9,"219,971"
"HIV diagnoses","2018","Nebraska","31","35-44","All races/ethnicities","Both sexes","All transmission categories","14",5.9,"239,311"
"HIV diagnoses","2018","Nebraska","31","25-34","All races/ethnicities","Both sexes","All transmission categories","29",11.3,"255,723"
"HIV diagnoses","2018","Nebraska","31","13-24","All races/ethnicities","Both sexes","All transmission categories","17",5.3,"321,882"
"HIV diagnoses","2017","Nebraska","31","55+","All races/ethnicities","Both sexes","All transmission categories","6",1.1,"536,966"
"HIV diagnoses","2017","Nebraska","31","45-54","All races/ethnicities","Both sexes","All transmission categories","8",3.6,"224,719"
"HIV diagnoses","2017","Nebraska","31","35-44","All races/ethnicities","Both sexes","All transmission categories","20",8.5,"234,146"
"HIV diagnoses","2017","Nebraska","31","25-34","All races/ethnicities","Both sexes","All transmission categories","34",13.3,"255,405"
"HIV diagnoses","2017","Nebraska","31","13-24","All races/ethnicities","Both sexes","All transmission categories","20",6.2,"320,591"
"HIV diagnoses","2016","Nebraska","31","55+","All races/ethnicities","Both sexes","All transmission categories","9",1.7,"526,789"
"HIV diagnoses","2016","Nebraska","31","45-54","All races/ethnicities","Both sexes","All transmission categories","15",6.5,"229,088"
"HIV diagnoses","2016","Nebraska","31","35-44","All races/ethnicities","Both sexes","All transmission categories","15",6.5,"230,351"
"HIV diagnoses","2016","Nebraska","31","25-34","All races/ethnicities","Both sexes","All transmission categories","25",9.8,"253,912"
"HIV diagnoses","2016","Nebraska","31","13-24","All races/ethnicities","Both sexes","All transmission categories","12",3.7,"320,238"
"HIV diagnoses","2015","Nebraska","31","55+","All races/ethnicities","Both sexes","All transmission categories","2",0.4,"516,027"
"HIV diagnoses","2015","Nebraska","31","45-54","All races/ethnicities","Both sexes","All transmission categories","16",6.8,"233,619"
"HIV diagnoses","2015","Nebraska","31","35-44","All races/ethnicities","Both sexes","All transmission categories","17",7.5,"227,452"
"HIV diagnoses","2015","Nebraska","31","25-34","All races/ethnicities","Both sexes","All transmission categories","20",7.9,"252,851"
"HIV diagnoses","2015","Nebraska","31","13-24","All races/ethnicities","Both sexes","All transmission categories","24",7.6,"317,756"
"HIV diagnoses","2014","Nebraska","31","55+","All races/ethnicities","Both sexes","All transmission categories","2",0.4,"505,138"
"HIV diagnoses","2014","Nebraska","31","45-54","All races/ethnicities","Both sexes","All transmission categories","16",6.7,"238,505"
"HIV diagnoses","2014","Nebraska","31","35-44","All races/ethnicities","Both sexes","All transmission categories","25",11.1,"224,798"
"HIV diagnoses","2014","Nebraska","31","25-34","All races/ethnicities","Both sexes","All transmission categories","30",11.8,"253,756"
"HIV diagnoses","2014","Nebraska","31","13-24","All races/ethnicities","Both sexes","All transmission categories","15",4.8,"315,574"
"HIV diagnoses","2013","Nebraska","31","55+","All races/ethnicities","Both sexes","All transmission categories","3",0.6,"494,195"
"HIV diagnoses","2013","Nebraska","31","45-54","All races/ethnicities","Both sexes","All transmission categories","16",6.6,"243,369"
"HIV diagnoses","2013","Nebraska","31","35-44","All races/ethnicities","Both sexes","All transmission categories","22",9.9,"223,214"
"HIV diagnoses","2013","Nebraska","31","25-34","All races/ethnicities","Both sexes","All transmission categories","20",7.9,"252,772"
"HIV diagnoses","2013","Nebraska","31","13-24","All races/ethnicities","Both sexes","All transmission categories","18",5.8,"311,573"
"HIV diagnoses","2012","Nebraska","31","55+","All races/ethnicities","Both sexes","All transmission categories","6",1.2,"484,019"
"HIV diagnoses","2012","Nebraska","31","45-54","All races/ethnicities","Both sexes","All transmission categories","14",5.6,"248,637"
"HIV diagnoses","2012","Nebraska","31","35-44","All races/ethnicities","Both sexes","All transmission categories","23",10.4,"221,164"
"HIV diagnoses","2012","Nebraska","31","25-34","All races/ethnicities","Both sexes","All transmission categories","24",9.5,"251,381"
"HIV diagnoses","2012","Nebraska","31","13-24","All races/ethnicities","Both sexes","All transmission categories","15",4.9,"309,046"
"HIV diagnoses","2011","Nebraska","31","55+","All races/ethnicities","Both sexes","All transmission categories","1",0.2,"472,817"
"HIV diagnoses","2011","Nebraska","31","45-54","All races/ethnicities","Both sexes","All transmission categories","19",7.5,"253,621"
"HIV diagnoses","2011","Nebraska","31","35-44","All races/ethnicities","Both sexes","All transmission categories","15",6.8,"220,044"
"HIV diagnoses","2011","Nebraska","31","25-34","All races/ethnicities","Both sexes","All transmission categories","32",12.8,"249,478"
"HIV diagnoses","2011","Nebraska","31","13-24","All races/ethnicities","Both sexes","All transmission categories","12",3.9,"307,263"
"HIV diagnoses","2010","Nebraska","31","55+","All races/ethnicities","Both sexes","All transmission categories","5",1.1,"462,463"
"HIV diagnoses","2010","Nebraska","31","45-54","All races/ethnicities","Both sexes","All transmission categories","19",7.4,"257,875"
"HIV diagnoses","2010","Nebraska","31","35-44","All races/ethnicities","Both sexes","All transmission categories","28",12.7,"220,694"
"HIV diagnoses","2010","Nebraska","31","25-34","All races/ethnicities","Both sexes","All transmission categories","34",13.8,"246,253"
"HIV diagnoses","2010","Nebraska","31","13-24","All races/ethnicities","Both sexes","All transmission categories","29",9.5,"306,720"
"HIV diagnoses","2009","Nebraska","31","55+","All races/ethnicities","Both sexes","All transmission categories","3",0.7,"442,161"
"HIV diagnoses","2009","Nebraska","31","45-54","All races/ethnicities","Both sexes","All transmission categories","19",7.5,"254,358"
"HIV diagnoses","2009","Nebraska","31","35-44","All races/ethnicities","Both sexes","All transmission categories","30",13.7,"219,445"
"HIV diagnoses","2009","Nebraska","31","25-34","All races/ethnicities","Both sexes","All transmission categories","32",13.8,"232,221"
"HIV diagnoses","2009","Nebraska","31","13-24","All races/ethnicities","Both sexes","All transmission categories","24",7.5,"319,013"
"HIV diagnoses","2008","Nebraska","31","55+","All races/ethnicities","Both sexes","All transmission categories","6",1.4,"432,853"
"HIV diagnoses","2008","Nebraska","31","45-54","All races/ethnicities","Both sexes","All transmission categories","18",7.1,"254,933"
"HIV diagnoses","2008","Nebraska","31","35-44","All races/ethnicities","Both sexes","All transmission categories","33",14.8,"223,057"
"HIV diagnoses","2008","Nebraska","31","25-34","All races/ethnicities","Both sexes","All transmission categories","28",12.4,"226,304"
"HIV diagnoses","2008","Nebraska","31","13-24","All races/ethnicities","Both sexes","All transmission categories","12",3.7,"320,317"
"HIV diagnoses","2018","Nevada","32","55+","All races/ethnicities","Both sexes","All transmission categories","41",4.8,"852,742"
"HIV diagnoses","2018","Nevada","32","45-54","All races/ethnicities","Both sexes","All transmission categories","71",18,"395,339"
"HIV diagnoses","2018","Nevada","32","35-44","All races/ethnicities","Both sexes","All transmission categories","105",26,"403,153"
"HIV diagnoses","2018","Nevada","32","25-34","All races/ethnicities","Both sexes","All transmission categories","194",43.6,"445,372"
"HIV diagnoses","2018","Nevada","32","13-24","All races/ethnicities","Both sexes","All transmission categories","97",22,"440,326"
"HIV diagnoses","2017","Nevada","32","55+","All races/ethnicities","Both sexes","All transmission categories","44",5.3,"824,922"
"HIV diagnoses","2017","Nevada","32","45-54","All races/ethnicities","Both sexes","All transmission categories","75",19.1,"392,302"
"HIV diagnoses","2017","Nevada","32","35-44","All races/ethnicities","Both sexes","All transmission categories","93",23.7,"392,939"
"HIV diagnoses","2017","Nevada","32","25-34","All races/ethnicities","Both sexes","All transmission categories","199",45.8,"434,852"
"HIV diagnoses","2017","Nevada","32","13-24","All races/ethnicities","Both sexes","All transmission categories","80",18.4,"435,493"
"HIV diagnoses","2016","Nevada","32","55+","All races/ethnicities","Both sexes","All transmission categories","27",3.4,"797,852"
"HIV diagnoses","2016","Nevada","32","45-54","All races/ethnicities","Both sexes","All transmission categories","77",19.8,"389,814"
"HIV diagnoses","2016","Nevada","32","35-44","All races/ethnicities","Both sexes","All transmission categories","101",26.2,"386,153"
"HIV diagnoses","2016","Nevada","32","25-34","All races/ethnicities","Both sexes","All transmission categories","212",49.9,"425,118"
"HIV diagnoses","2016","Nevada","32","13-24","All races/ethnicities","Both sexes","All transmission categories","95",21.9,"433,462"
"HIV diagnoses","2015","Nevada","32","55+","All races/ethnicities","Both sexes","All transmission categories","32",4.2,"770,886"
"HIV diagnoses","2015","Nevada","32","45-54","All races/ethnicities","Both sexes","All transmission categories","88",22.8,"385,270"
"HIV diagnoses","2015","Nevada","32","35-44","All races/ethnicities","Both sexes","All transmission categories","109",28.5,"382,849"
"HIV diagnoses","2015","Nevada","32","25-34","All races/ethnicities","Both sexes","All transmission categories","167",40.3,"414,717"
"HIV diagnoses","2015","Nevada","32","13-24","All races/ethnicities","Both sexes","All transmission categories","80",18.5,"433,108"
"HIV diagnoses","2014","Nevada","32","55+","All races/ethnicities","Both sexes","All transmission categories","28",3.8,"742,948"
"HIV diagnoses","2014","Nevada","32","45-54","All races/ethnicities","Both sexes","All transmission categories","77",20.2,"381,062"
"HIV diagnoses","2014","Nevada","32","35-44","All races/ethnicities","Both sexes","All transmission categories","80",21.1,"379,823"
"HIV diagnoses","2014","Nevada","32","25-34","All races/ethnicities","Both sexes","All transmission categories","145",35.8,"404,548"
"HIV diagnoses","2014","Nevada","32","13-24","All races/ethnicities","Both sexes","All transmission categories","98",22.5,"434,749"
"HIV diagnoses","2013","Nevada","32","55+","All races/ethnicities","Both sexes","All transmission categories","32",4.5,"716,411"
"HIV diagnoses","2013","Nevada","32","45-54","All races/ethnicities","Both sexes","All transmission categories","69",18.3,"377,995"
"HIV diagnoses","2013","Nevada","32","35-44","All races/ethnicities","Both sexes","All transmission categories","78",20.6,"378,671"
"HIV diagnoses","2013","Nevada","32","25-34","All races/ethnicities","Both sexes","All transmission categories","154",38.8,"396,520"
"HIV diagnoses","2013","Nevada","32","13-24","All races/ethnicities","Both sexes","All transmission categories","99",22.8,"433,993"
"HIV diagnoses","2012","Nevada","32","55+","All races/ethnicities","Both sexes","All transmission categories","24",3.5,"691,380"
"HIV diagnoses","2012","Nevada","32","45-54","All races/ethnicities","Both sexes","All transmission categories","59",15.7,"376,945"
"HIV diagnoses","2012","Nevada","32","35-44","All races/ethnicities","Both sexes","All transmission categories","90",23.8,"378,618"
"HIV diagnoses","2012","Nevada","32","25-34","All races/ethnicities","Both sexes","All transmission categories","109",27.8,"391,439"
"HIV diagnoses","2012","Nevada","32","13-24","All races/ethnicities","Both sexes","All transmission categories","80",18.5,"432,859"
"HIV diagnoses","2011","Nevada","32","55+","All races/ethnicities","Both sexes","All transmission categories","31",4.7,"665,509"
"HIV diagnoses","2011","Nevada","32","45-54","All races/ethnicities","Both sexes","All transmission categories","61",16.2,"376,044"
"HIV diagnoses","2011","Nevada","32","35-44","All races/ethnicities","Both sexes","All transmission categories","63",16.7,"378,030"
"HIV diagnoses","2011","Nevada","32","25-34","All races/ethnicities","Both sexes","All transmission categories","135",34.8,"387,479"
"HIV diagnoses","2011","Nevada","32","13-24","All races/ethnicities","Both sexes","All transmission categories","92",21.4,"430,306"
"HIV diagnoses","2010","Nevada","32","55+","All races/ethnicities","Both sexes","All transmission categories","35",5.4,"644,652"
