"Date Printed: Thursday, February 27, 2020 2:17:54 AM"
Title: HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Female | Male | Ages 13 years and older | All transmission categories
Footnote(s): Prevalence: Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address.
Diagnosis: HIV data for the year 2018 are preliminary and based on 6 months reporting delay.
Death: Death data based on residence at death.
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2018","Maine","23","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","6",1,"597,653"
"HIV diagnoses","2018","Maine","23","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","22",3.9,"565,295"
"HIV diagnoses","2017","Maine","23","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","4",0.7,"595,247"
"HIV diagnoses","2017","Maine","23","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","26",4.6,"562,739"
"HIV diagnoses","2016","Maine","23","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","21",3.5,"592,851"
"HIV diagnoses","2016","Maine","23","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","32",5.7,"560,456"
"HIV diagnoses","2015","Maine","23","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","9",1.5,"590,905"
"HIV diagnoses","2015","Maine","23","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","37",6.6,"558,596"
"HIV diagnoses","2014","Maine","23","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","16",2.7,"591,193"
"HIV diagnoses","2014","Maine","23","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","41",7.3,"558,807"
"HIV diagnoses","2013","Maine","23","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","8",1.4,"588,799"
"HIV diagnoses","2013","Maine","23","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","27",4.8,"556,890"
"HIV diagnoses","2012","Maine","23","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","14",2.4,"587,777"
"HIV diagnoses","2012","Maine","23","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","34",6.1,"555,179"
"HIV diagnoses","2011","Maine","23","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","11",1.9,"586,729"
"HIV diagnoses","2011","Maine","23","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","41",7.4,"554,087"
"HIV diagnoses","2010","Maine","23","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","8",1.4,"585,588"
"HIV diagnoses","2010","Maine","23","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","48",8.7,"552,085"
"HIV diagnoses","2009","Maine","23","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","13",2.2,"582,926"
"HIV diagnoses","2009","Maine","23","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","41",7.5,"547,532"
"HIV diagnoses","2008","Maine","23","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","8",1.4,"582,603"
"HIV diagnoses","2008","Maine","23","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","37",6.8,"547,245"
"HIV diagnoses","2018","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","270",10.2,"2,642,574"
"HIV diagnoses","2018","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","709",29.1,"2,437,067"
"HIV diagnoses","2017","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","287",10.9,"2,631,709"
"HIV diagnoses","2017","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","734",30.2,"2,428,527"
"HIV diagnoses","2016","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","309",11.8,"2,620,822"
"HIV diagnoses","2016","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","791",32.7,"2,418,181"
"HIV diagnoses","2015","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","320",12.2,"2,612,497"
"HIV diagnoses","2015","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","856",35.5,"2,409,229"
"HIV diagnoses","2014","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","365",14,"2,599,094"
"HIV diagnoses","2014","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","870",36.3,"2,395,422"
"HIV diagnoses","2013","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","373",14.4,"2,582,603"
"HIV diagnoses","2013","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","927",38.9,"2,380,102"
"HIV diagnoses","2012","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","366",14.3,"2,563,678"
"HIV diagnoses","2012","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","960",40.7,"2,360,933"
"HIV diagnoses","2011","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","406",16,"2,541,501"
"HIV diagnoses","2011","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,014",43.4,"2,336,193"
"HIV diagnoses","2010","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","565",22.4,"2,518,796"
"HIV diagnoses","2010","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,175",50.8,"2,311,348"
"HIV diagnoses","2009","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","570",23.1,"2,462,796"
"HIV diagnoses","2009","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,108",48.8,"2,270,837"
"HIV diagnoses","2008","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","693",28.3,"2,444,459"
"HIV diagnoses","2008","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,341",59.5,"2,252,551"
"HIV diagnoses","2018","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","182",5.9,"3,081,413"
"HIV diagnoses","2018","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","472",16.5,"2,859,711"
"HIV diagnoses","2017","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","153",5,"3,060,207"
"HIV diagnoses","2017","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","443",15.6,"2,838,825"
"HIV diagnoses","2016","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","169",5.6,"3,040,086"
"HIV diagnoses","2016","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","469",16.6,"2,817,359"
"HIV diagnoses","2015","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","159",5.3,"3,023,297"
"HIV diagnoses","2015","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","439",15.7,"2,798,248"
"HIV diagnoses","2014","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","163",5.4,"3,004,806"
"HIV diagnoses","2014","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","480",17.3,"2,780,232"
"HIV diagnoses","2013","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","172",5.8,"2,978,703"
"HIV diagnoses","2013","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","497",18.1,"2,752,067"
"HIV diagnoses","2012","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","188",6.4,"2,951,555"
"HIV diagnoses","2012","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","516",18.9,"2,724,604"
"HIV diagnoses","2011","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","187",6.4,"2,927,562"
"HIV diagnoses","2011","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","491",18.2,"2,695,399"
"HIV diagnoses","2010","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","206",7.1,"2,903,987"
"HIV diagnoses","2010","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","502",18.8,"2,669,270"
"HIV diagnoses","2009","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","163",5.6,"2,892,492"
"HIV diagnoses","2009","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","528",19.6,"2,688,171"
"HIV diagnoses","2008","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","206",7.2,"2,870,251"
"HIV diagnoses","2008","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","535",20.1,"2,661,669"
"HIV diagnoses","2018","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","147",3.4,"4,327,910"
"HIV diagnoses","2018","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","571",13.8,"4,141,088"
"HIV diagnoses","2017","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","143",3.3,"4,315,686"
"HIV diagnoses","2017","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","635",15.4,"4,126,281"
"HIV diagnoses","2016","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","117",2.7,"4,301,409"
"HIV diagnoses","2016","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","628",15.3,"4,108,314"
"HIV diagnoses","2015","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","129",3,"4,291,110"
"HIV diagnoses","2015","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","596",14.6,"4,092,468"
"HIV diagnoses","2014","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","142",3.3,"4,287,600"
"HIV diagnoses","2014","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","639",15.7,"4,081,888"
"HIV diagnoses","2013","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","126",2.9,"4,274,630"
"HIV diagnoses","2013","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","622",15.3,"4,063,241"
"HIV diagnoses","2012","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","148",3.5,"4,260,530"
"HIV diagnoses","2012","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","641",15.8,"4,044,382"
"HIV diagnoses","2011","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","157",3.7,"4,247,015"
"HIV diagnoses","2011","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","614",15.3,"4,024,294"
"HIV diagnoses","2010","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","149",3.5,"4,235,405"
"HIV diagnoses","2010","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","613",15.3,"4,012,015"
"HIV diagnoses","2009","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","159",3.7,"4,262,717"
"HIV diagnoses","2009","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","644",15.9,"4,061,322"
"HIV diagnoses","2008","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","170",4,"4,268,434"
"HIV diagnoses","2008","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","604",14.9,"4,067,168"
"HIV diagnoses","2018","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","66",2.8,"2,357,377"
"HIV diagnoses","2018","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","217",9.4,"2,315,319"
"HIV diagnoses","2017","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","69",3,"2,337,288"
"HIV diagnoses","2017","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","204",8.9,"2,294,108"
"HIV diagnoses","2016","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","67",2.9,"2,317,069"
"HIV diagnoses","2016","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","229",10.1,"2,272,477"
"HIV diagnoses","2015","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","72",3.1,"2,300,033"
"HIV diagnoses","2015","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","224",9.9,"2,252,975"
"HIV diagnoses","2014","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","72",3.1,"2,287,931"
"HIV diagnoses","2014","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","239",10.7,"2,236,925"
"HIV diagnoses","2013","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","75",3.3,"2,271,571"
"HIV diagnoses","2013","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","231",10.4,"2,218,169"
"HIV diagnoses","2012","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","64",2.8,"2,254,300"
"HIV diagnoses","2012","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","250",11.4,"2,199,287"
"HIV diagnoses","2011","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","77",3.4,"2,239,821"
"HIV diagnoses","2011","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","218",10,"2,182,497"
"HIV diagnoses","2010","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","74",3.3,"2,223,889"
"HIV diagnoses","2010","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","261",12.1,"2,164,685"
"HIV diagnoses","2009","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","76",3.5,"2,201,296"
"HIV diagnoses","2009","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","304",14.1,"2,156,742"
"HIV diagnoses","2008","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","85",3.9,"2,186,628"
"HIV diagnoses","2008","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","245",11.4,"2,140,788"
"HIV diagnoses","2018","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","106",8.2,"1,291,050"
"HIV diagnoses","2018","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","373",31.3,"1,190,895"
"HIV diagnoses","2017","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","107",8.3,"1,288,821"
"HIV diagnoses","2017","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","320",26.9,"1,190,220"
"HIV diagnoses","2016","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","99",7.7,"1,285,545"
"HIV diagnoses","2016","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","326",27.5,"1,186,619"
"HIV diagnoses","2015","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","109",8.5,"1,283,696"
"HIV diagnoses","2015","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","397",33.5,"1,184,979"
"HIV diagnoses","2014","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","109",8.5,"1,281,455"
"HIV diagnoses","2014","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","365",30.8,"1,185,645"
"HIV diagnoses","2013","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","111",8.7,"1,277,459"
"HIV diagnoses","2013","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","359",30.3,"1,183,290"
"HIV diagnoses","2012","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","90",7.1,"1,272,151"
"HIV diagnoses","2012","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","353",30,"1,176,911"
"HIV diagnoses","2011","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","136",10.7,"1,267,699"
"HIV diagnoses","2011","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","389",33.2,"1,172,167"
"HIV diagnoses","2010","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","113",9,"1,262,204"
"HIV diagnoses","2010","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","339",29,"1,166,955"
"HIV diagnoses","2009","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","145",11.6,"1,250,283"
"HIV diagnoses","2009","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","352",30.7,"1,147,004"
"HIV diagnoses","2008","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","167",13.4,"1,246,079"
"HIV diagnoses","2008","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","350",30.6,"1,143,006"
"HIV diagnoses","2018","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","79",3,"2,637,056"
"HIV diagnoses","2018","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","367",14.7,"2,502,682"
"HIV diagnoses","2017","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","102",3.9,"2,626,038"
"HIV diagnoses","2017","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","402",16.1,"2,491,854"
"HIV diagnoses","2016","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","99",3.8,"2,614,009"
"HIV diagnoses","2016","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","411",16.6,"2,480,020"
"HIV diagnoses","2015","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","75",2.9,"2,605,984"
"HIV diagnoses","2015","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","388",15.7,"2,470,588"
"HIV diagnoses","2014","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","77",3,"2,598,249"
"HIV diagnoses","2014","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","389",15.8,"2,460,956"
"HIV diagnoses","2013","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","76",2.9,"2,588,818"
"HIV diagnoses","2013","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","389",15.9,"2,450,384"
"HIV diagnoses","2012","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","82",3.2,"2,578,913"
"HIV diagnoses","2012","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","447",18.3,"2,437,172"
"HIV diagnoses","2011","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","75",2.9,"2,569,865"
"HIV diagnoses","2011","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","449",18.5,"2,426,136"
"HIV diagnoses","2010","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","106",4.1,"2,561,262"
"HIV diagnoses","2010","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","463",19.2,"2,415,824"
"HIV diagnoses","2009","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","90",3.5,"2,560,105"
"HIV diagnoses","2009","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","430",17.9,"2,402,832"
"HIV diagnoses","2008","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","103",4,"2,546,877"
"HIV diagnoses","2008","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","441",18.5,"2,388,024"
"HIV diagnoses","2018","Montana","30","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","3",0.7,"446,846"
"HIV diagnoses","2018","Montana","30","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","20",4.4,"449,680"
"HIV diagnoses","2017","Montana","30","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","2",0.5,"442,142"
"HIV diagnoses","2017","Montana","30","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","29",6.5,"444,986"
"HIV diagnoses","2016","Montana","30","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","2",0.5,"436,400"
"HIV diagnoses","2016","Montana","30","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","18",4.1,"439,304"
"HIV diagnoses","2015","Montana","30","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","1",0.2,"431,927"
"HIV diagnoses","2015","Montana","30","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","17",3.9,"434,675"
"HIV diagnoses","2014","Montana","30","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","3",0.7,"428,409"
"HIV diagnoses","2014","Montana","30","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","11",2.6,"430,565"
"HIV diagnoses","2013","Montana","30","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","2",0.5,"425,036"
"HIV diagnoses","2013","Montana","30","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","20",4.7,"426,598"
"HIV diagnoses","2012","Montana","30","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","4",0.9,"421,245"
"HIV diagnoses","2012","Montana","30","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","16",3.8,"421,984"
"HIV diagnoses","2011","Montana","30","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","4",1,"418,595"
"HIV diagnoses","2011","Montana","30","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","18",4.3,"418,433"
"HIV diagnoses","2010","Montana","30","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","3",0.7,"415,689"
"HIV diagnoses","2010","Montana","30","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","17",4.1,"415,348"
"HIV diagnoses","2009","Montana","30","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","2",0.5,"410,875"
"HIV diagnoses","2009","Montana","30","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","29",7.1,"408,016"
"HIV diagnoses","2008","Montana","30","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","5",1.2,"407,911"
"HIV diagnoses","2008","Montana","30","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","17",4.2,"405,135"
"HIV diagnoses","2018","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","7",0.9,"797,354"
"HIV diagnoses","2018","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","72",9.2,"786,247"
"HIV diagnoses","2017","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","16",2,"791,916"
"HIV diagnoses","2017","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","72",9.2,"779,911"
"HIV diagnoses","2016","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","14",1.8,"786,997"
"HIV diagnoses","2016","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","62",8,"773,381"
"HIV diagnoses","2015","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","12",1.5,"781,285"
"HIV diagnoses","2015","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","67",8.7,"766,420"
"HIV diagnoses","2014","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","10",1.3,"776,749"
"HIV diagnoses","2014","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","78",10.2,"761,022"
"HIV diagnoses","2013","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","16",2.1,"771,314"
"HIV diagnoses","2013","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","63",8.4,"753,809"
"HIV diagnoses","2012","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","12",1.6,"766,653"
"HIV diagnoses","2012","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","70",9.4,"747,594"
"HIV diagnoses","2011","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","10",1.3,"761,848"
"HIV diagnoses","2011","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","69",9.3,"741,375"
"HIV diagnoses","2010","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","25",3.3,"757,576"
"HIV diagnoses","2010","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","90",12.2,"736,429"
"HIV diagnoses","2009","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","37",5,"744,160"
"HIV diagnoses","2009","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","71",9.8,"723,038"
"HIV diagnoses","2008","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","28",3.8,"739,889"
"HIV diagnoses","2008","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","69",9.6,"717,575"
"HIV diagnoses","2018","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","63",5,"1,269,647"
"HIV diagnoses","2018","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","445",35.1,"1,267,285"
"HIV diagnoses","2017","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","61",4.9,"1,240,606"
"HIV diagnoses","2017","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","430",34.7,"1,239,902"
"HIV diagnoses","2016","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","71",5.8,"1,215,558"
"HIV diagnoses","2016","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","441",36.2,"1,216,841"
"HIV diagnoses","2015","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","60",5,"1,191,952"
"HIV diagnoses","2015","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","416",34.8,"1,194,878"
"HIV diagnoses","2014","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","52",4.4,"1,168,660"
"HIV diagnoses","2014","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","376",32,"1,174,470"
"HIV diagnoses","2013","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","57",5,"1,147,684"
"HIV diagnoses","2013","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","375",32.4,"1,155,906"
"HIV diagnoses","2012","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","47",4.2,"1,130,192"
"HIV diagnoses","2012","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","315",27.6,"1,141,049"
"HIV diagnoses","2011","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","54",4.9,"1,112,635"
"HIV diagnoses","2011","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","328",29.2,"1,124,733"
