Geography,Avg_Cases_Before,Avg_Rate_Before,Avg_Cases_After,Avg_Rate_After
"Ocean County, NJ",21.8,4.5600000000000005,22.5,4.616666666666666
"Luzerne County, PA",19.6,7.2,18.166666666666668,6.616666666666667
"El Paso County, CO",28.0,5.56,36.666666666666664,6.5
"Cumberland County, ME",21.8,9.059999999999999,17.0,6.783333333333334
"Chester County, PA",27.4,6.62,17.333333333333332,4.0
"Berkeley County, SC",20.2,13.88,23.166666666666668,13.583333333333334
"Bay County, FL",21.6,15.360000000000003,25.333333333333332,16.583333333333332
"Baltimore County, MD",227.0,33.52,153.5,21.983333333333334
"Wyandotte County, KS",21.6,17.46,20.166666666666668,15.566666666666665
"Washtenaw County, MI",25.4,8.559999999999999,30.666666666666668,9.733333333333334
"Tuscaloosa County, AL",26.6,16.46,39.5,22.683333333333334
"Stark County, OH",23.6,7.4399999999999995,25.333333333333332,8.016666666666667
"Robeson County, NC",23.6,22.22,21.0,19.21666666666667
"Rankin County, MS",29.8,25.46,22.166666666666668,17.733333333333334
"Lorain County, OH",23.0,9.1,16.666666666666668,6.45
"Kane County, IL",27.4,6.739999999999999,31.666666666666668,7.3500000000000005
"Chesapeake City, VA",32.0,17.44,29.0,14.833333333333336
"Cherokee County, GA",21.4,12.500000000000002,20.0,10.266666666666667
"Barnstable County, MA",19.6,10.18,16.5,8.616666666666665
"East Baton Rouge Parish, LA",236.2,65.05999999999999,196.33333333333334,53.01666666666666
"Orleans Parish, LA",244.6,81.92,224.5,68.23333333333333
"York County, SC",26.8,14.419999999999998,22.0,10.433333333333332
"St. Joseph County, IN",24.6,11.18,25.166666666666668,11.299999999999999
"Rutherford County, TN",24.2,11.4,23.0,9.216666666666667
"Petersburg City, VA",17.4,64.1,16.666666666666668,62.20000000000001
"Marin County, CA",27.6,12.86,21.166666666666668,9.500000000000002
"Lake County, FL",32.0,12.319999999999999,35.666666666666664,12.466666666666667
"Desoto County, MS",20.8,16.14,21.5,14.983333333333334
"Clackamas County, OR",20.6,6.42,16.333333333333332,4.783333333333334
"Aiken County, SC",19.4,14.559999999999999,20.166666666666668,14.383333333333333
"York County, PA",30.6,8.459999999999999,31.166666666666668,8.35
"Portsmouth City, VA",26.4,32.92,27.0,34.36666666666667
"Mahoning County, OH",24.6,12.16,17.666666666666668,8.883333333333335
"Harrison County, MS",29.8,19.66,27.666666666666668,16.716666666666665
"Hampton City, VA",28.0,23.839999999999996,32.0,27.900000000000002
"Edgecombe County, NC",20.8,46.76,14.333333333333334,31.83333333333333
"Doña Ana County, NM",20.2,12.02,15.5,8.783333333333333
"Bartow County, GA",18.4,23.419999999999998,9.666666666666666,11.416666666666666
"Anderson County, TX",23.8,48.22,16.333333333333332,32.71666666666667
"Alameda County, CA",236.2,18.7,225.83333333333334,16.366666666666667
"Tarrant County, TX",267.2,18.54,274.0,16.95
"Franklin County, OH",263.8,27.48,210.66666666666666,20.183333333333337
"Pasco County, FL",37.4,9.4,41.166666666666664,9.450000000000001
"New Hanover County, NC",23.2,13.6,22.0,11.383333333333333
"Monterey County, CA",28.2,8.5,35.666666666666664,10.216666666666667
"Lubbock County, TX",23.2,10.200000000000001,39.5,15.983333333333333
"Howard County, MD",26.0,10.959999999999999,25.0,9.616666666666667
"Dakota County, MN",18.0,5.54,18.166666666666668,5.316666666666667
"Tangipahoa Parish, LA",27.2,27.560000000000002,24.666666666666668,23.2
"Spartanburg County, SC",33.6,14.24,30.666666666666668,12.316666666666668
"Lowndes County, GA",28.4,31.78,32.0,33.98333333333334
"Dane County, WI",27.6,6.660000000000001,25.0,5.6000000000000005
"Washoe County, NV",27.8,8.02,38.333333333333336,10.2
"Somerset County, NJ",31.6,11.76,34.166666666666664,12.25
"Johnson County, KS",32.0,7.220000000000001,33.5,7.016666666666666
"Dutchess County, NY",22.8,9.059999999999999,19.666666666666668,7.716666666666666
"King County, WA",292.4,17.860000000000003,244.66666666666666,13.466666666666667
"Ouachita Parish, LA",33.6,27.0,37.666666666666664,29.516666666666666
"Kent County, DE",22.0,16.619999999999997,19.5,13.516666666666666
"Cleveland County, OK",24.0,11.360000000000001,23.333333333333332,10.05
"Will County, IL",31.6,5.8,36.166666666666664,6.3999999999999995
"Pitt County, NC",31.0,22.5,35.166666666666664,23.599999999999998
"Newport News City, VA",45.4,30.0,37.0,24.833333333333332
"Lexington County, SC",33.6,15.660000000000002,34.5,14.583333333333334
"Orange County, CA",296.6,11.84,309.8333333333333,11.700000000000001
"Wilson County, NC",21.0,32.06,11.0,16.2
"Morris County, NJ",33.8,8.24,27.666666666666668,6.566666666666667
"Montgomery County, TX",28.4,7.720000000000001,42.5,9.566666666666665
"Clarke County, GA",25.0,24.799999999999997,24.0,22.25
"Clark County, NV",337.6,21.44,423.3333333333333,24.05
"Bexar County, TX",318.6,23.32,352.8333333333333,22.799999999999997
"Orange County, NY",30.2,9.879999999999999,20.666666666666668,6.6499999999999995
"Brazoria County, TX",30.2,12.040000000000001,34.833333333333336,12.366666666666669
"Mecklenburg County, NC",309.2,41.32000000000001,265.0,30.88333333333333
"Hillsborough County, FL",308.2,30.380000000000003,310.0,27.266666666666666
"Sarasota County, FL",34.8,10.38,31.5,8.633333333333335
"Rapides Parish, LA",27.2,25.18,33.5,31.01666666666667
"Lafayette Parish, LA",33.2,18.5,48.166666666666664,24.433333333333334
"Horry County, SC",32.4,14.12,47.333333333333336,17.133333333333333
"Gregg County, TX",24.8,25.380000000000003,25.0,25.0
"Charles County, MD",27.0,22.62,30.166666666666668,23.250000000000004
"Palm Beach County, FL",330.0,29.560000000000002,294.8333333333333,23.88333333333333
"Washington County, OR",33.2,7.6,33.333333333333336,6.966666666666668
"Stanislaus County, CA",32.2,7.860000000000001,41.833333333333336,9.666666666666666
"Lucas County, OH",38.8,10.42,38.0,10.549999999999999
"Henrico County, VA",43.0,17.060000000000002,35.5,13.116666666666667
"Dauphin County, PA",41.8,18.82,38.333333333333336,16.683333333333334
"Cumberland County, NJ",29.6,22.919999999999998,18.833333333333332,14.816666666666668
"Duval County, FL",323.0,45.28000000000001,279.1666666666667,36.56666666666667
"Mclennan County, TX",25.8,13.440000000000001,25.333333333333332,12.433333333333332
"Burlington County, NJ",40.6,10.78,37.166666666666664,9.75
"Berks County, PA",36.0,10.54,32.833333333333336,9.366666666666667
"Albany County, NY",40.0,15.38,27.166666666666668,10.183333333333332
"Wayne County, MI",365.6,23.880000000000003,328.6666666666667,22.450000000000003
"Wayne County, NC",29.0,29.859999999999996,17.0,16.566666666666666
"Plymouth County, MA",38.0,9.16,43.333333333333336,10.016666666666666
"Onondaga County, NY",45.8,11.760000000000002,35.333333333333336,8.966666666666667
"Madison County, AL",41.0,14.8,39.833333333333336,13.299999999999999
"Lancaster County, PA",34.8,8.180000000000001,27.5,6.183333333333334
"Gaston County, NC",30.8,17.94,25.166666666666668,13.966666666666667
"Chesterfield County, VA",33.4,13.02,28.8,10.28
"Bucks County, PA",42.2,7.980000000000001,30.833333333333332,5.75
"Ventura County, CA",38.8,5.8,52.5,7.433333333333333
"Polk County, IA",36.6,10.379999999999999,30.333333333333332,7.883333333333333
"Calcasieu Parish, LA",38.0,24.44,34.666666666666664,21.21666666666667
"Butts County, GA",23.8,118.52000000000001,11.5,57.449999999999996
"Shelby County, TN",373.8,49.779999999999994,279.8333333333333,36.53333333333333
"Essex County, NJ",362.4,56.78000000000001,302.0,46.08333333333334
"Sumter County, SC",32.4,37.519999999999996,23.0,26.099999999999998
"Snohomish County, WA",34.8,5.92,35.333333333333336,5.416666666666667
"Osceola County, FL",44.6,20.02,68.33333333333333,24.816666666666663
"Walker County, TX",29.6,50.84000000000001,16.0,25.333333333333332
"Prince William County, VA",44.4,14.24,43.333333333333336,11.966666666666667
"Lake County, IN",52.0,12.86,50.833333333333336,12.549999999999999
"Arapahoe County, CO",54.4,11.64,60.0,11.483333333333334
"Prince George's County, MD",403.4,57.04,321.1666666666667,42.63333333333334
"Summit County, OH",35.6,7.8,43.333333333333336,9.433333333333332
"Marion County, FL",45.8,16.08,41.833333333333336,13.950000000000001
"Knox County, TN",44.8,12.2,45.333333333333336,11.783333333333333
"Dupage County, IL",36.0,4.7,40.833333333333336,5.233333333333333
"Alexandria City, VA",40.6,32.68,33.166666666666664,25.0
"Sonoma County, CA",37.4,9.239999999999998,32.333333333333336,7.533333333333334
"Lehigh County, PA",44.0,15.12,34.833333333333336,11.499999999999998
"Sedgwick County, KS",39.2,9.860000000000001,35.166666666666664,8.500000000000002
"Florence County, SC",33.2,29.820000000000004,27.5,23.983333333333334
"Maricopa County, AZ",447.2,14.120000000000001,516.8333333333334,14.916666666666666
"Orange County, FL",430.8,46.040000000000006,419.0,38.199999999999996
"Manatee County, FL",41.0,14.9,38.833333333333336,12.200000000000001
"Arlington County, VA",41.8,22.3,35.2,17.72
"San Francisco County, CA",459.2,62.94,293.0,37.85
"Solano County, CA",41.0,12.040000000000001,37.333333333333336,10.216666666666667
"Pinal County, AZ",37.8,13.179999999999998,38.666666666666664,11.283333333333333
"Collier County, FL",44.4,16.06,42.0,13.333333333333334
"Cameron County, TX",49.2,16.16,59.0,18.066666666666666
"Brevard County, FL",54.0,11.54,55.666666666666664,11.166666666666666
"Bell County, TX",48.0,20.1,46.166666666666664,17.083333333333332
"Woodbury County, IA",5.0,6.1,5.0,6.0
"Winnebago County, WI",5.0,3.5666666666666664,7.0,4.85
"West Feliciana Parish, LA",6.333333333333333,46.333333333333336,5.666666666666667,41.56666666666667
"Weld County, CO",6.8,3.34,11.0,4.666666666666667
"Waukesha County, WI",6.4,1.9599999999999997,5.0,1.5
"Warren County, OH",7.25,4.25,6.8,3.7
"Wakulla County, FL",6.0,22.599999999999998,0.0,0.0
"Victoria County, TX",6.666666666666667,9.4,8.0,10.65
"Union County, AR",6.333333333333333,18.3,,
"Tolland County, CT",7.5,5.75,11.0,8.3
"Tipton County, TN",5.0,10.2,,
"Tazewell County, IL",2.5,2.25,,
"Suwannee County, FL",5.5,15.5,6.75,18.15
"Sussex County, VA",5.0,47.0,,
"Sumter County, GA",9.4,35.739999999999995,8.666666666666666,34.5
"Stephenson County, IL",5.0,12.65,,
"St. Mary's County, MD",6.5,7.550000000000001,8.0,8.833333333333334
"St. Martin Parish, LA",6.25,14.649999999999999,4.75,10.774999999999999
"St. Charles Parish, LA",7.6,17.88,8.333333333333334,19.266666666666666
"Spalding County, GA",5.0,9.649999999999999,8.8,16.34
"Sherburne County, MN",6.666666666666667,9.6,3.75,4.949999999999999
"Shasta County, CA",5.5,3.625,8.0,5.2749999999999995
"Scott County, MS",5.666666666666667,24.666666666666668,5.5,24.1
"Salem City, VA",2.5,11.4,0.0,0.0
"Rusk County, TX",7.4,17.22,11.833333333333334,26.36666666666667
"Ross County, OH",5.5,8.5,0.0,0.0
"Rogers County, OK",6.5,9.05,,
"Rockdale County, GA",7.25,10.475000000000001,13.666666666666666,18.616666666666664
"Rock County, WI",6.333333333333333,4.8,7.0,5.25
"Richland County, OH",5.0,4.8,5.666666666666667,5.5
"Reeves County, TX",7.0,63.275000000000006,16.0,130.76666666666668
"Raleigh County, WV",8.0,11.9,8.4,12.9
"Queen Anne's County, MD",5.0,12.5,0.0,0.0
"Putnam County, IN",5.0,15.9,0.0,0.0
"Pope County, AR",2.5,5.0,,
"Northampton County, NC",6.666666666666667,37.86666666666667,2.5,13.9
"Morgan County, IN",5.0,8.5,,
"Morgan County, IL",3.3333333333333335,11.166666666666666,0.0,0.0
"Monongalia County, WV",5.0,6.35,7.75,8.475
"Midland County, TX",9.2,8.36,12.0,9.316666666666666
"Mercer County, WV",5.0,9.5,,
"Mendocino County, CA",5.0,6.9,5.0,6.75
"Meade County, SD",5.0,24.7,0.0,0.0
"Matagorda County, TX",5.5,18.450000000000003,7.2,24.080000000000002
"Marlboro County, SC",6.0,24.675,6.0,26.1
"Marion County, MS",5.0,24.200000000000003,5.0,24.0
"Madison County, OH",2.5,6.95,0.0,0.0
"Louisa County, VA",1.6666666666666667,5.966666666666666,0.0,0.0
"Livingston County, NY",5.0,9.2,,
"Leflore County, MS",8.0,29.53333333333333,8.833333333333334,36.9
"Laurens County, SC",6.5,11.399999999999999,7.666666666666667,13.683333333333332
"Lasalle County, IL",4.0,4.2,2.5,2.65
"Lamar County, TX",2.5,6.2,5.0,12.149999999999999
"Kings County, CA",9.0,7.4799999999999995,11.0,9.166666666666666
"Kershaw County, SC",7.25,14.25,8.6,16.18
"Kay County, OK",1.6666666666666667,4.466666666666667,0.0,0.0
"Kaufman County, TX",9.6,11.64,9.166666666666666,9.75
"Isle Of Wight County, VA",5.0,16.6,8.0,26.049999999999997
"Holmes County, MS",6.0,37.4,0.0,0.0
"Henry County, IL",5.0,12.1,0.0,0.0
"Henderson County, TX",5.666666666666667,8.566666666666666,5.75,8.475
"Haywood County, NC",2.5,5.1,,
"Hardin County, TX",5.0,11.35,,
"Hardin County, KY",7.0,8.325,10.0,11.183333333333332
"Hardeman County, TN",5.666666666666667,24.2,0.0,0.0
"Hancock County, IN",5.0,9.0,,
"Hamilton County, IN",9.5,4.2749999999999995,9.333333333333334,3.6833333333333336
"Garza County, TX",2.5,65.2,3.6666666666666665,64.89999999999999
"Forsyth County, GA",7.6,5.5200000000000005,7.4,4.26
"Floyd County, IN",5.6,9.04,5.666666666666667,8.866666666666667
"Floyd County, GA",7.4,9.379999999999999,9.0,11.125
"Fairfield County, SC",6.75,33.974999999999994,5.25,26.8
"Evangeline Parish, LA",7.333333333333333,26.600000000000005,8.166666666666666,29.78333333333333
"Elko County, NV",1.25,3.275,,
"Dunn County, WI",1.6666666666666667,4.533333333333333,0.0,0.0
"Douglas County, CO",7.2,3.16,9.4,3.5
"Dodge County, WI",5.5,7.4,3.0,3.95
"Dixie County, FL",1.6666666666666667,13.166666666666666,0.0,0.0
"Dickson County, TN",1.6666666666666667,4.233333333333333,,
"Daviess County, KY",6.0,7.6,8.0,9.85
"Creek County, OK",5.0,8.6,,
"Crawford County, PA",5.5,7.35,0.0,0.0
"Covington County, MS",2.5,15.0,0.0,0.0
"Cook County, GA",5.0,37.6,5.0,35.8
"Clarendon County, SC",6.8,23.580000000000002,8.25,28.200000000000003
"Claiborne County, MS",5.0,55.9,0.0,0.0
"Cass County, MO",5.0,6.15,6.0,7.166666666666667
"Carbon County, PA",6.333333333333333,11.4,5.5,9.95
"Calvert County, MD",7.8,10.58,4.0,5.25
"Caldwell County, TX",6.0,19.125,6.5,19.025
"Cabell County, WV",6.2,7.56,9.4,11.52
"Butte County, CA",8.0,4.275,8.833333333333334,4.55
"Brantley County, GA",5.0,38.2,0.0,0.0
"Bradford County, FL",5.333333333333333,21.599999999999998,6.0,25.2
"Berkshire County, MA",6.333333333333333,5.633333333333333,8.0,7.1
"Benton County, WA",7.0,4.9,7.333333333333333,4.833333333333333
"Benton County, OR",5.0,6.85,6.0,7.6
"Beaver County, PA",6.75,4.6,8.666666666666666,6.033333333333334
"Bastrop County, TX",9.2,15.16,10.75,15.65
"Bartholomew County, IN",5.0,7.95,,
"Avoyelles Parish, LA",6.0,17.333333333333332,7.666666666666667,22.666666666666668
"Atascosa County, TX",5.0,14.1,6.25,15.850000000000001
"Anderson County, TN",6.0,9.45,6.333333333333333,9.8
"Amite County, MS",5.0,45.6,0.0,0.0
"Allendale County, SC",5.0,58.9,0.0,0.0
"Albemarle County, VA",7.333333333333333,9.0,6.0,6.7
"Adams County, MS",8.0,30.1,6.333333333333333,23.599999999999998
"Norfolk County, MA",38.4,6.8,38.333333333333336,6.483333333333334
"Fayette County, KY",49.2,19.54,50.666666666666664,18.95
"Macomb County, MI",50.0,7.080000000000001,61.5,8.35
"Worcester County, MA",56.4,8.379999999999999,50.0,7.166666666666665
"Dougherty County, GA",50.2,65.2,43.333333333333336,57.699999999999996
"Montgomery County, OH",64.2,14.36,59.333333333333336,13.283333333333333
"Bristol County, MA",41.8,9.040000000000001,41.5,8.733333333333333
"San Mateo County, CA",62.4,10.3,58.833333333333336,9.116666666666667
"Hampden County, MA",67.6,17.259999999999998,57.166666666666664,14.433333333333332
"Lake County, IL",49.2,8.6,37.666666666666664,6.466666666666666
"Kent County, MI",42.8,8.66,44.166666666666664,8.4
"Adams County, CO",50.2,14.38,42.666666666666664,10.783333333333331
"Baltimore City, MD",536.8,101.58,276.5,53.11666666666667
"Dekalb County, GA",529.4,89.54,372.0,61.1
"Escambia County, FL",61.2,24.1,55.166666666666664,20.96666666666667
"Denton County, TX",56.2,10.440000000000001,67.33333333333333,10.35
"Bibb County, GA",58.2,46.08,57.666666666666664,45.76666666666667
"Montgomery County, PA",56.4,8.48,42.833333333333336,6.183333333333334
"Virginia Beach City, VA",56.2,15.5,63.0,16.749999999999996
"Hamilton County, TN",52.2,18.279999999999998,46.833333333333336,15.516666666666666
"St. Clair County, IL",49.8,22.740000000000002,36.333333333333336,16.583333333333332
"Seminole County, FL",50.8,14.36,67.16666666666667,17.400000000000002
"Essex County, MA",65.6,10.459999999999999,67.83333333333333,10.266666666666666
"Bernalillo County, NM",56.4,10.459999999999999,53.333333333333336,9.4
"Atlantic County, NJ",48.2,21.08,41.0,17.983333333333334
"Queens County, NY",548.6,28.46,451.8333333333333,23.150000000000002
"York County, VA",6.0,11.8,7.0,12.366666666666667
"Yellowstone County, MT",6.75,5.475,6.666666666666667,5.066666666666666
"Yazoo County, MS",6.6,28.54,5.75,24.6
"Wood County, TX",2.0,5.433333333333334,6.333333333333333,16.7
"Wilson County, TN",6.333333333333333,6.633333333333333,7.0,6.1
"Wharton County, TX",5.5,16.675,4.0,11.875
"West Baton Rouge Parish, LA",6.0,31.450000000000003,7.666666666666667,36.35
"Wayne County, NY",5.75,7.4,5.0,6.5
"Washington County, PA",6.0,3.3666666666666667,7.666666666666667,4.3
"Washington County, NY",5.5,10.2,0.0,0.0
"Warren County, MS",7.0,17.880000000000003,9.666666666666666,24.783333333333335
"Waller County, TX",6.333333333333333,20.233333333333334,6.8,16.580000000000002
"Vermilion Parish, LA",6.666666666666667,14.299999999999999,6.0,12.325
"Vance County, NC",8.8,24.2,8.0,21.666666666666668
"Valencia County, NM",6.5,10.6,6.5,10.3
"Utah County, UT",10.0,2.55,9.833333333333334,2.25
"Terrebonne Parish, LA",10.0,11.139999999999999,12.833333333333334,14.0
"Sussex County, NJ",6.0,4.766666666666667,6.25,5.05
"Surry County, NC",3.0,5.0,3.5,5.7
"St. John The Baptist Parish, LA",12.6,34.120000000000005,10.166666666666666,28.41666666666666
"St. Francis County, AR",3.0,14.0,6.0,27.0
"Somerset County, MD",6.0,26.3,5.5,24.450000000000003
"Schenectady County, NY",10.8,8.34,10.666666666666666,8.133333333333335
"San Juan County, NM",6.666666666666667,6.566666666666666,6.833333333333333,6.666666666666665
"Rockingham County, NH",7.75,3.0999999999999996,6.333333333333333,2.4333333333333336
"Rockingham County, NC",9.666666666666666,12.4,7.6,9.74
"Rice County, MN",4.0,7.666666666666667,0.0,0.0
"Powhatan County, VA",6.5,27.6,0.0,0.0
"Portage County, OH",7.666666666666667,5.666666666666667,7.0,4.96
"Pittsylvania County, VA",5.75,10.725,3.5,6.6
"Parker County, TX",5.75,6.025,7.0,6.6
"Otero County, NM",7.0,13.300000000000002,0.0,0.0
"Oswego County, NY",5.5,5.35,3.3333333333333335,3.3000000000000003
"Niagara County, NY",9.2,5.0200000000000005,8.166666666666666,4.5
"Newport County, RI",7.0,9.899999999999999,,
"Navarro County, TX",7.0,17.82,6.5,16.7
"Natchitoches Parish, LA",8.2,25.380000000000003,8.0,24.7
"Morehouse Parish, LA",6.333333333333333,27.433333333333334,6.0,28.3
"Moore County, NC",8.25,11.125,7.6,9.54
"Mississippi County, AR",5.666666666666667,15.4,7.333333333333333,21.23333333333333
"Merrimack County, NH",6.75,5.325,7.0,5.466666666666666
"Maury County, TN",7.0,10.350000000000001,7.333333333333333,9.933333333333334
"Manassas City, VA",5.5,19.75,7.0,21.1
"Madison Parish, LA",6.0,65.3,,
"Levy County, FL",5.5,16.25,5.75,16.825
"Lebanon County, PA",7.25,6.55,5.666666666666667,4.916666666666667
"Leavenworth County, KS",6.0,9.6,4.333333333333333,6.6000000000000005
"Larimer County, CO",9.4,3.6799999999999997,10.2,3.5
"Johnson County, TX",7.8,6.3,10.666666666666666,8.049999999999999
"Hunt County, TX",7.5,10.775,7.5,9.866666666666667
"Hertford County, NC",6.5,31.375,6.5,31.15
"Hawaii County, HI",7.4,4.82,10.0,6.083333333333333
"Hardin County, TN",2.0,8.966666666666667,0.0,0.0
"Hanover County, VA",5.75,6.9,5.0,5.75
"Halifax County, NC",11.25,24.700000000000003,8.6,19.419999999999998
"Guadalupe County, TX",6.666666666666667,6.233333333333333,8.5,6.833333333333333
"Grimes County, TX",3.0,13.8,,
"Greenbrier County, WV",2.0,6.8,,
"Fremont County, CO",3.6666666666666665,8.799999999999999,0.0,0.0
"Franklin County, WA",5.5,9.95,2.5,3.75
"Franklin County, MO",3.0,3.6,0.0,0.0
"Fayette County, TN",10.0,31.040000000000003,9.75,29.124999999999996
"Fairfield County, OH",7.2,6.0200000000000005,6.5,5.15
"Effingham County, GA",5.333333333333333,12.466666666666667,6.0,12.925
"Douglas County, KS",6.666666666666667,6.7,5.5,5.425
"Dillon County, SC",6.0,23.666666666666668,5.333333333333333,21.066666666666666
"Deschutes County, OR",5.5,4.1,6.0,4.05
"Cochise County, AZ",6.6,6.0200000000000005,6.666666666666667,6.266666666666666
"Clarke County, AL",6.0,28.0,0.0,0.0
"Cecil County, MD",6.0,7.2,6.5,7.575
"Caswell County, NC",6.0,30.4,0.0,0.0
"Canadian County, OK",6.75,7.425,10.0,9.2
"Calhoun County, MI",8.5,7.55,7.4,6.580000000000001
"Calhoun County, FL",6.0,49.8,0.0,0.0
"Blount County, TN",6.666666666666667,6.3999999999999995,6.333333333333333,5.666666666666667
"Berrien County, MI",8.6,6.5,9.2,7.0200000000000005
"Beaufort County, NC",7.25,18.375,5.666666666666667,14.033333333333333
"Barnwell County, SC",4.5,24.125,7.0,38.85
"Augusta County, VA",6.0,9.8,2.5,3.9
"Androscoggin County, ME",6.5,7.225,8.5,9.45
"Allen County, OH",7.4,8.5,9.4,10.84
"San Diego County, CA",537.4,20.94,455.3333333333333,16.53333333333333
"Pierce County, WA",55.0,8.38,53.833333333333336,7.650000000000001
"Richmond County, NY",68.2,17.04,56.166666666666664,14.050000000000002
"Douglas County, NE",54.8,13.14,44.833333333333336,10.049999999999999
"San Joaquin County, CA",69.0,12.760000000000002,67.33333333333333,11.583333333333334
"Muscogee County, GA",65.6,42.08,57.0,35.43333333333334
"Middlesex County, NJ",69.6,10.36,78.16666666666667,11.233333333333334
"Greenville County, SC",54.4,14.539999999999997,64.16666666666667,15.65
"Galveston County, TX",44.2,18.560000000000002,44.166666666666664,16.583333333333332
"Fort Bend County, TX",60.2,13.040000000000001,73.83333333333333,12.666666666666666
"Tulsa County, OK",72.0,14.66,73.0,14.066666666666665
"Bergen County, NJ",60.2,7.88,65.33333333333333,8.283333333333333
"Alachua County, FL",58.4,27.3,49.666666666666664,21.966666666666665
"Ramsey County, MN",54.4,12.819999999999999,43.5,9.749999999999998
"Fulton County, GA",659.0,81.56000000000002,611.3333333333334,71.91666666666666
"Yavapai County, AZ",6.5,3.5,6.8,3.46
"Willacy County, TX",7.8,45.56,10.333333333333334,57.43333333333334
"Westmoreland County, PA",7.2,2.2800000000000002,10.25,3.3249999999999997
"Webster Parish, LA",7.0,20.8,7.0,21.040000000000003
"Washington County, MN",9.333333333333334,4.866666666666667,7.0,3.35
"Tompkins County, NY",7.5,8.275,5.75,6.225
"Tom Green County, TX",7.0,7.833333333333333,11.333333333333334,11.733333333333334
"Tippecanoe County, IN",7.8,5.32,7.5,4.683333333333334
"Talladega County, AL",6.8,10.04,8.8,12.84
"Sunflower County, MS",7.0,29.466666666666665,3.0,12.95
"Sullivan County, TN",6.5,4.949999999999999,7.0,5.216666666666666
"Somerset County, PA",6.0,9.0,,
"Shawnee County, KS",9.0,6.140000000000001,10.166666666666666,6.883333333333333
"Saratoga County, NY",6.0,3.233333333333333,6.0,3.1
"Rock Island County, IL",12.2,9.879999999999999,10.2,8.34
"Richmond County, NC",7.0,18.3,7.0,18.6
"Polk County, TX",6.333333333333333,16.2,7.25,17.900000000000002
"Pike County, MS",9.5,29.474999999999998,9.6,29.76
"Pickaway County, OH",12.2,26.24,12.333333333333334,25.333333333333332
"Ottawa County, MI",7.0,3.266666666666667,9.0,3.825
"Newberry County, SC",7.0,21.8,6.0,18.833333333333332
"Navajo County, AZ",6.6,7.640000000000001,9.833333333333334,11.316666666666665
"Maui County, HI",9.4,7.4,8.333333333333334,6.05
"Lycoming County, PA",6.75,6.75,5.5,5.6
"Linn County, IA",9.5,5.425,15.5,8.433333333333334
"Licking County, OH",7.75,5.7,7.333333333333333,5.066666666666666
"Liberty County, GA",10.4,21.82,9.833333333333334,20.383333333333333
"Lawrence County, OH",7.0,13.3,5.0,9.9
"Lauderdale County, MS",13.0,19.84,11.333333333333334,17.583333333333332
"Laporte County, IN",10.0,10.72,6.75,7.225
"Lancaster County, SC",7.0,10.833333333333334,6.8,9.38
"Lafayette County, MS",8.0,20.8,7.5,16.266666666666666
"Kent County, RI",8.25,5.75,7.0,4.9
"Jasper County, MO",7.4,7.8199999999999985,7.0,7.24
"Jackson County, OR",7.6,4.42,11.5,6.366666666666667
"Iredell County, NC",8.4,6.44,8.2,5.7
"Hunterdon County, NJ",8.2,7.56,8.6,7.92
"Houston County, TX",6.0,31.03333333333333,7.0,35.675
"Hendry County, FL",6.0,19.5,7.75,24.099999999999998
"Hays County, TX",11.5,8.775,17.666666666666668,10.466666666666667
"Hampshire County, MA",8.4,5.9799999999999995,6.0,4.15
"Greene County, NY",3.5,8.25,,
"Grady County, GA",9.0,44.45,6.5,31.799999999999997
"El Dorado County, CA",10.333333333333334,6.8999999999999995,7.0,4.35
"Ector County, TX",9.6,9.02,18.333333333333332,14.983333333333334
"Dekalb County, IL",7.666666666666667,8.700000000000001,8.0,9.1
"Davidson County, NC",10.8,8.08,11.833333333333334,8.5
"Comal County, TX",7.4,7.9399999999999995,7.8,7.08
"Clermont County, OH",8.333333333333334,5.133333333333334,10.75,6.375
"Chester County, SC",6.0,22.1,7.0,25.866666666666664
"Cherokee County, TX",6.8,16.88,6.25,14.899999999999999
"Catoosa County, GA",6.5,12.299999999999999,7.0,12.5
"Blount County, AL",7.0,14.5,5.0,10.4
"Berkeley County, WV",9.25,10.825,7.5,8.100000000000001
"Bannock County, ID",6.333333333333333,9.733333333333333,0.0,0.0
"Baldwin County, GA",13.75,34.8,8.8,22.54
"Baker County, GA",7.0,231.23333333333335,0.0,0.0
"Autauga County, AL",7.25,16.975,6.75,14.725
"Richmond County, GA",64.8,39.61999999999999,64.83333333333333,38.833333333333336
"Camden County, NJ",71.0,16.62,65.16666666666667,15.35
"Bronx County, NY",678.4,60.239999999999995,510.8333333333333,43.650000000000006
"St. Lucie County, FL",59.8,26.060000000000002,47.0,18.116666666666667
"Mercer County, NJ",75.4,24.5,55.5,17.766666666666666
"Charleston County, SC",80.0,26.640000000000004,82.66666666666667,24.933333333333334
"Honolulu County, HI",67.4,8.54,66.66666666666667,8.033333333333333
"Volusia County, FL",64.6,15.02,76.33333333333333,16.700000000000003
"Hidalgo County, TX",76.4,13.459999999999999,90.0,14.083333333333334
"Durham County, NC",77.2,34.36,66.33333333333333,26.11666666666667
"Cumberland County, NC",77.0,29.72,70.33333333333333,25.983333333333334
"Lee County, FL",82.8,15.76,81.33333333333333,13.200000000000001
"Caddo Parish, LA",72.4,34.6,77.5,37.666666666666664
"Whatcom County, WA",7.666666666666667,4.533333333333333,8.0,4.366666666666667
